Name,StatusClass,DataValue,DataTimeStamp
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
"NODE3000018",24,"5",958.501860833333
