Name,StatusClass,DataValue,DataTimeStamp
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1031.46108277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",9,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
"NODE3000007",24,"2",1340.73608277778
